ts,machine_id,machine_state,product_id,customer_id,shift,operator_note
2026-07-04 05:09:12,PACK-01,STOPPED,P-2200,CustC,C,photoeye dirty
2026-07-04 05:09:55,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-04 06:12:00,PACK-01,SETUP,P-2200,CustC,A,setup / changeover
2026-07-04 06:20:00,PACK-01,RUNNING,P-2200,CustC,A,
2026-07-04 22:24:16,PACK-01,STOPPED,P-2200,CustC,C,detector fault
2026-07-04 22:25:31,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-05 06:00:00,PACK-01,SETUP,P-4471,CustA,A,setup / changeover
2026-07-05 06:15:00,PACK-01,RUNNING,P-4471,CustA,A,
2026-07-05 14:05:40,PACK-01,STOPPED,P-4471,CustA,B,temp high
2026-07-05 14:06:30,PACK-01,RUNNING,P-4471,CustA,B,
2026-07-05 22:07:04,PACK-01,STOPPED,P-4471,CustA,C,sensor trip
2026-07-05 22:08:28,PACK-01,RUNNING,P-4471,CustA,C,
2026-07-06 06:13:00,PACK-01,SETUP,P-4472,CustA,A,setup / changeover
2026-07-06 06:21:00,PACK-01,RUNNING,P-4472,CustA,A,
2026-07-07 02:13:27,PACK-01,STOPPED,P-2200,CustC,C,sensore
2026-07-07 02:14:42,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-07 02:25:35,PACK-01,STOPPED,P-2200,CustC,C,sensor err
2026-07-07 02:26:00,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-07 04:43:47,PACK-01,STOPPED,P-2200,CustC,C,sensore
2026-07-07 04:44:23,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-07 06:18:00,PACK-01,SETUP,P-2200,CustC,A,setup / changeover
2026-07-07 06:29:00,PACK-01,RUNNING,P-2200,CustC,A,
2026-07-08 05:03:35,PACK-01,STOPPED,P-2200,CustC,C,sensor trip
2026-07-08 05:04:15,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-08 05:08:51,PACK-01,STOPPED,P-2200,CustC,C,sensore
2026-07-08 05:09:45,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-08 05:57:10,PACK-01,STOPPED,P-2200,CustC,C,reject
2026-07-08 05:58:22,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-08 06:04:00,PACK-01,SETUP,P-2200,CustC,A,setup / changeover
2026-07-08 06:22:00,PACK-01,RUNNING,P-2200,CustC,A,
2026-07-08 10:15:17,PACK-01,STOPPED,P-2200,CustC,A,
2026-07-08 10:15:18,PACK-01,RUNNING,P-2200,CustC,A,
2026-07-08 23:49:27,PACK-01,STOPPED,P-2200,CustC,C,photoeye dirty
2026-07-08 23:50:06,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-09 04:46:10,PACK-01,STOPPED,P-2200,CustC,C,photoeye dirty
2026-07-09 04:47:04,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-09 06:13:00,PACK-01,SETUP,P-2200,CustC,A,setup / changeover
2026-07-09 06:27:00,PACK-01,RUNNING,P-2200,CustC,A,
2026-07-09 20:16:53,PACK-01,STOPPED,P-2200,CustC,B,misfeed
2026-07-09 20:18:08,PACK-01,RUNNING,P-2200,CustC,B,
2026-07-09 22:05:41,PACK-01,STOPPED,P-2200,CustC,C,photoeye dirty
2026-07-09 22:06:33,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-09 22:58:25,PACK-01,STOPPED,P-2200,CustC,C,sensore
2026-07-09 22:59:27,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-10 00:27:11,PACK-01,STOPPED,P-2200,CustC,C,sensore
2026-07-10 00:28:22,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-10 03:00:54,PACK-01,STOPPED,P-2200,CustC,C,detector fault
2026-07-10 03:01:45,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-10 06:20:00,PACK-01,SETUP,P-2200,CustC,A,setup / changeover
2026-07-10 06:31:00,PACK-01,RUNNING,P-2200,CustC,A,
2026-07-10 13:36:39,PACK-01,STOPPED,P-2200,CustC,A,temp high
2026-07-10 13:37:37,PACK-01,RUNNING,P-2200,CustC,A,
2026-07-10 14:05:18,PACK-01,STOPPED,P-2200,CustC,B,
2026-07-10 14:05:19,PACK-01,RUNNING,P-2200,CustC,B,
2026-07-10 16:31:13,PACK-01,STOPPED,P-2200,CustC,B,adjust
2026-07-10 16:33:10,PACK-01,RUNNING,P-2200,CustC,B,
2026-07-10 17:44:30,PACK-01,STOPPED,P-2200,CustC,B,
2026-07-10 17:44:31,PACK-01,RUNNING,P-2200,CustC,B,
2026-07-10 18:20:54,PACK-01,STOPPED,P-2200,CustC,B,blade dull
2026-07-10 18:21:20,PACK-01,RUNNING,P-2200,CustC,B,
2026-07-10 23:27:23,PACK-01,STOPPED,P-2200,CustC,C,detector fault
2026-07-10 23:28:28,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-11 00:03:16,PACK-01,STOPPED,P-2200,CustC,C,sensor trip
2026-07-11 00:04:11,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-11 02:30:30,PACK-01,STOPPED,P-2200,CustC,C,sensor err
2026-07-11 02:31:23,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-11 05:06:55,PACK-01,STOPPED,P-2200,CustC,C,sensore
2026-07-11 05:07:20,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-11 06:09:00,PACK-01,SETUP,P-2200,CustC,A,setup / changeover
2026-07-11 06:21:00,PACK-01,RUNNING,P-2200,CustC,A,
2026-07-11 09:59:16,PACK-01,STOPPED,P-2200,CustC,A,
2026-07-11 09:59:17,PACK-01,RUNNING,P-2200,CustC,A,
2026-07-11 21:19:55,PACK-01,STOPPED,P-2200,CustC,B,temp high
2026-07-11 21:20:49,PACK-01,RUNNING,P-2200,CustC,B,
2026-07-12 02:01:05,PACK-01,STOPPED,P-2200,CustC,C,sensore
2026-07-12 02:01:44,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-12 05:05:30,PACK-01,STOPPED,P-2200,CustC,C,adjust
2026-07-12 05:06:37,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-12 06:09:00,PACK-01,SETUP,P-2200,CustC,A,setup / changeover
2026-07-12 06:26:00,PACK-01,RUNNING,P-2200,CustC,A,
2026-07-12 14:12:33,PACK-01,STOPPED,P-2200,CustC,B,
2026-07-12 14:12:34,PACK-01,RUNNING,P-2200,CustC,B,
2026-07-12 22:48:43,PACK-01,STOPPED,P-2200,CustC,C,sensore
2026-07-12 22:49:25,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-12 22:56:27,PACK-01,STOPPED,P-2200,CustC,C,sensor err
2026-07-12 22:57:39,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-13 00:55:04,PACK-01,STOPPED,P-2200,CustC,C,detector fault
2026-07-13 00:55:46,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-13 04:53:30,PACK-01,STOPPED,P-2200,CustC,C,photoeye dirty
2026-07-13 04:54:25,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-13 05:35:09,PACK-01,STOPPED,P-2200,CustC,C,photoeye dirty
2026-07-13 05:35:58,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-13 06:13:00,PACK-01,SETUP,P-2200,CustC,A,setup / changeover
2026-07-13 06:22:00,PACK-01,RUNNING,P-2200,CustC,A,
2026-07-13 19:35:48,PACK-01,STOPPED,P-2200,CustC,B,
2026-07-13 19:35:49,PACK-01,RUNNING,P-2200,CustC,B,
2026-07-13 19:55:12,PACK-01,STOPPED,P-2200,CustC,B,
2026-07-13 19:55:13,PACK-01,RUNNING,P-2200,CustC,B,
2026-07-14 00:10:11,PACK-01,STOPPED,P-2200,CustC,C,feeder stuck
2026-07-14 00:11:44,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-14 02:21:39,PACK-01,STOPPED,P-2200,CustC,C,detector fault
2026-07-14 02:22:48,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-14 04:20:40,PACK-01,STOPPED,P-2200,CustC,C,detector fault
2026-07-14 04:21:50,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-14 06:18:00,PACK-01,SETUP,P-2200,CustC,A,setup / changeover
2026-07-14 06:31:00,PACK-01,RUNNING,P-2200,CustC,A,
2026-07-14 07:28:10,PACK-01,STOPPED,P-2200,CustC,A,out of material
2026-07-14 07:28:28,PACK-01,RUNNING,P-2200,CustC,A,
2026-07-14 23:54:21,PACK-01,STOPPED,P-2200,CustC,C,sensore
2026-07-14 23:55:29,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-15 00:40:06,PACK-01,STOPPED,P-2200,CustC,C,sensor trip
2026-07-15 00:41:11,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-15 01:40:12,PACK-01,STOPPED,P-2200,CustC,C,sensor err
2026-07-15 01:41:16,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-15 02:50:28,PACK-01,STOPPED,P-2200,CustC,C,sensore
2026-07-15 02:50:55,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-15 06:09:00,PACK-01,SETUP,P-2200,CustC,A,setup / changeover
2026-07-15 06:17:00,PACK-01,RUNNING,P-2200,CustC,A,
2026-07-16 03:03:25,PACK-01,STOPPED,P-2200,CustC,C,photoeye dirty
2026-07-16 03:04:07,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-16 03:06:43,PACK-01,STOPPED,P-2200,CustC,C,sensore
2026-07-16 03:07:31,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-16 03:13:28,PACK-01,STOPPED,P-2200,CustC,C,photoeye dirty
2026-07-16 03:14:21,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-16 06:17:00,PACK-01,SETUP,P-2200,CustC,A,setup / changeover
2026-07-16 06:27:00,PACK-01,RUNNING,P-2200,CustC,A,
2026-07-17 02:29:41,PACK-01,STOPPED,P-2200,CustC,C,sensor trip
2026-07-17 02:30:07,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-17 05:32:14,PACK-01,STOPPED,P-2200,CustC,C,sensor trip
2026-07-17 05:33:18,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-17 05:54:25,PACK-01,STOPPED,P-2200,CustC,C,sensor trip
2026-07-17 05:55:17,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-17 06:07:00,PACK-01,SETUP,P-2200,CustC,A,setup / changeover
2026-07-17 06:24:00,PACK-01,RUNNING,P-2200,CustC,A,
2026-07-18 02:23:09,PACK-01,STOPPED,P-2200,CustC,C,detector fault
2026-07-18 02:24:17,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-18 04:06:47,PACK-01,STOPPED,P-2200,CustC,C,sensor err
2026-07-18 04:07:59,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-18 06:03:00,PACK-01,SETUP,P-2200,CustC,A,setup / changeover
2026-07-18 06:23:00,PACK-01,RUNNING,P-2200,CustC,A,
2026-07-18 23:05:53,PACK-01,STOPPED,P-2200,CustC,C,sensor trip
2026-07-18 23:06:23,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-19 01:19:13,PACK-01,STOPPED,P-2200,CustC,C,photoeye dirty
2026-07-19 01:20:27,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-19 01:25:38,PACK-01,STOPPED,P-2200,CustC,C,sensor trip
2026-07-19 01:26:06,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-19 03:05:27,PACK-01,STOPPED,P-2200,CustC,C,
2026-07-19 03:05:28,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-19 05:33:42,PACK-01,STOPPED,P-2200,CustC,C,sensor trip
2026-07-19 05:34:26,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-19 06:10:00,PACK-01,SETUP,P-2200,CustC,A,setup / changeover
2026-07-19 06:20:00,PACK-01,RUNNING,P-2200,CustC,A,
2026-07-19 11:36:27,PACK-01,STOPPED,P-2200,CustC,A,too hot
2026-07-19 11:38:12,PACK-01,RUNNING,P-2200,CustC,A,
2026-07-20 05:43:59,PACK-01,STOPPED,P-4471,CustA,C,
2026-07-20 05:44:00,PACK-01,RUNNING,P-4471,CustA,C,
2026-07-20 06:16:00,PACK-01,SETUP,P-4471,CustA,A,setup / changeover
2026-07-20 06:34:00,PACK-01,RUNNING,P-4471,CustA,A,
2026-07-21 00:23:23,PACK-01,STOPPED,P-2200,CustC,C,detector fault
2026-07-21 00:24:06,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-21 04:49:21,PACK-01,STOPPED,P-2200,CustC,C,sensore
2026-07-21 04:50:29,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-21 05:28:33,PACK-01,STOPPED,P-2200,CustC,C,sensore
2026-07-21 05:29:31,PACK-01,RUNNING,P-2200,CustC,C,
2026-07-21 06:14:00,PACK-01,SETUP,P-2200,CustC,A,setup / changeover
2026-07-21 06:22:00,PACK-01,RUNNING,P-2200,CustC,A,
2026-07-01 06:17:00,PRESS-01,SETUP,P-8810,CustB,A,setup / changeover
2026-07-01 06:26:00,PRESS-01,RUNNING,P-8810,CustB,A,
2026-07-01 13:25:56,PRESS-01,STOPPED,P-8810,CustB,A,
2026-07-01 13:25:57,PRESS-01,RUNNING,P-8810,CustB,A,
2026-07-01 15:24:06,PRESS-01,STOPPED,P-8810,CustB,B,no feed
2026-07-01 15:25:03,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-01 16:13:48,PRESS-01,STOPPED,P-8810,CustB,B,misfeed
2026-07-01 16:14:44,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-01 16:44:27,PRESS-01,STOPPED,P-8810,CustB,B,no feed
2026-07-01 16:45:23,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-01 23:38:40,PRESS-01,STOPPED,P-8810,CustB,C,photoeye dirty
2026-07-01 23:40:03,PRESS-01,RUNNING,P-8810,CustB,C,
2026-07-02 06:18:00,PRESS-01,SETUP,P-8810,CustB,A,setup / changeover
2026-07-02 06:32:00,PRESS-01,RUNNING,P-8810,CustB,A,
2026-07-02 14:43:46,PRESS-01,STOPPED,P-8810,CustB,B,alimentacion mala
2026-07-02 14:44:28,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-02 16:29:00,PRESS-01,STOPPED,P-8810,CustB,B,refill
2026-07-02 16:30:19,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-02 17:03:15,PRESS-01,STOPPED,P-8810,CustB,B,alimentacion mala
2026-07-02 17:03:40,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-02 18:49:41,PRESS-01,STOPPED,P-8810,CustB,B,misfeed
2026-07-02 18:50:37,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-02 20:38:29,PRESS-01,STOPPED,P-8810,CustB,B,no feed
2026-07-02 20:39:37,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-03 06:14:00,PRESS-01,SETUP,P-2200,CustC,A,setup / changeover
2026-07-03 06:30:00,PRESS-01,RUNNING,P-2200,CustC,A,
2026-07-03 09:12:12,PRESS-01,STOPPED,P-2200,CustC,A,
2026-07-03 09:12:13,PRESS-01,RUNNING,P-2200,CustC,A,
2026-07-04 06:13:00,PRESS-01,SETUP,P-4472,CustA,A,setup / changeover
2026-07-04 06:28:00,PRESS-01,RUNNING,P-4472,CustA,A,
2026-07-05 06:14:00,PRESS-01,SETUP,P-8810,CustB,A,setup / changeover
2026-07-05 06:27:00,PRESS-01,RUNNING,P-8810,CustB,A,
2026-07-05 11:13:43,PRESS-01,STOPPED,P-8810,CustB,A,
2026-07-05 11:13:44,PRESS-01,RUNNING,P-8810,CustB,A,
2026-07-05 14:42:52,PRESS-01,STOPPED,P-8810,CustB,B,no feed
2026-07-05 14:44:02,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-05 16:28:53,PRESS-01,STOPPED,P-8810,CustB,B,alimentacion mala
2026-07-05 16:30:02,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-05 18:39:51,PRESS-01,STOPPED,P-8810,CustB,B,mis feed
2026-07-05 18:41:07,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-06 06:07:00,PRESS-01,SETUP,P-8810,CustB,A,setup / changeover
2026-07-06 06:17:00,PRESS-01,RUNNING,P-8810,CustB,A,
2026-07-06 10:22:41,PRESS-01,STOPPED,P-8810,CustB,A,cooling issue
2026-07-06 10:24:22,PRESS-01,RUNNING,P-8810,CustB,A,
2026-07-06 15:24:55,PRESS-01,STOPPED,P-8810,CustB,B,feeder stuck
2026-07-06 15:25:32,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-06 17:17:10,PRESS-01,STOPPED,P-8810,CustB,B,alimentacion mala
2026-07-06 17:18:35,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-06 19:50:59,PRESS-01,STOPPED,P-8810,CustB,B,alimentacion mala
2026-07-06 19:52:00,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-07 06:16:00,PRESS-01,SETUP,P-8810,CustB,A,setup / changeover
2026-07-07 06:25:00,PRESS-01,RUNNING,P-8810,CustB,A,
2026-07-07 09:43:19,PRESS-01,STOPPED,P-8810,CustB,A,
2026-07-07 09:43:20,PRESS-01,RUNNING,P-8810,CustB,A,
2026-07-07 15:46:57,PRESS-01,STOPPED,P-8810,CustB,B,mis feed
2026-07-07 15:47:51,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-07 18:35:08,PRESS-01,STOPPED,P-8810,CustB,B,feeder stuck
2026-07-07 18:35:55,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-07 18:42:26,PRESS-01,STOPPED,P-8810,CustB,B,feeder stuck
2026-07-07 18:43:21,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-08 06:12:00,PRESS-01,SETUP,P-4472,CustA,A,setup / changeover
2026-07-08 06:27:00,PRESS-01,RUNNING,P-4472,CustA,A,
2026-07-08 15:08:09,PRESS-01,STOPPED,P-4472,CustA,B,
2026-07-08 15:08:10,PRESS-01,RUNNING,P-4472,CustA,B,
2026-07-09 06:14:00,PRESS-01,SETUP,P-8810,CustB,A,setup / changeover
2026-07-09 06:28:00,PRESS-01,RUNNING,P-8810,CustB,A,
2026-07-09 16:38:38,PRESS-01,STOPPED,P-8810,CustB,B,
2026-07-09 16:38:39,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-09 17:31:14,PRESS-01,STOPPED,P-8810,CustB,B,feeder stuck
2026-07-09 17:32:06,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-09 20:34:47,PRESS-01,STOPPED,P-8810,CustB,B,mis feed
2026-07-09 20:36:09,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-09 21:01:24,PRESS-01,STOPPED,P-8810,CustB,B,alimentacion mala
2026-07-09 21:02:20,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-10 06:02:00,PRESS-01,SETUP,P-4472,CustA,A,setup / changeover
2026-07-10 06:19:00,PRESS-01,RUNNING,P-4472,CustA,A,
2026-07-10 18:35:00,PRESS-01,STOPPED,P-4472,CustA,B,changed insert
2026-07-10 18:35:25,PRESS-01,RUNNING,P-4472,CustA,B,
2026-07-11 06:11:00,PRESS-01,SETUP,P-8810,CustB,A,setup / changeover
2026-07-11 06:30:00,PRESS-01,RUNNING,P-8810,CustB,A,
2026-07-11 09:07:35,PRESS-01,STOPPED,P-8810,CustB,A,overheat
2026-07-11 09:09:07,PRESS-01,RUNNING,P-8810,CustB,A,
2026-07-11 14:03:35,PRESS-01,STOPPED,P-8810,CustB,B,alimentacion mala
2026-07-11 14:04:28,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-11 14:45:34,PRESS-01,STOPPED,P-8810,CustB,B,no feed
2026-07-11 14:46:17,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-11 18:14:23,PRESS-01,STOPPED,P-8810,CustB,B,no feed
2026-07-11 18:15:09,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-12 04:52:48,PRESS-01,STOPPED,P-4472,CustA,C,matl jam again
2026-07-12 04:54:01,PRESS-01,RUNNING,P-4472,CustA,C,
2026-07-12 05:40:28,PRESS-01,STOPPED,P-4472,CustA,C,
2026-07-12 05:40:29,PRESS-01,RUNNING,P-4472,CustA,C,
2026-07-12 06:02:00,PRESS-01,SETUP,P-4472,CustA,A,setup / changeover
2026-07-12 06:10:00,PRESS-01,RUNNING,P-4472,CustA,A,
2026-07-12 19:07:49,PRESS-01,STOPPED,P-4472,CustA,B,temp high
2026-07-12 19:09:09,PRESS-01,RUNNING,P-4472,CustA,B,
2026-07-12 23:54:10,PRESS-01,STOPPED,P-4472,CustA,C,op correction
2026-07-12 23:55:17,PRESS-01,RUNNING,P-4472,CustA,C,
2026-07-13 06:09:00,PRESS-01,SETUP,P-4472,CustA,A,setup / changeover
2026-07-13 06:25:00,PRESS-01,RUNNING,P-4472,CustA,A,
2026-07-13 10:46:19,PRESS-01,STOPPED,P-4472,CustA,A,scrap check
2026-07-13 10:46:53,PRESS-01,RUNNING,P-4472,CustA,A,
2026-07-14 04:44:16,PRESS-01,STOPPED,P-4472,CustA,C,
2026-07-14 04:44:17,PRESS-01,RUNNING,P-4472,CustA,C,
2026-07-14 06:15:00,PRESS-01,SETUP,P-4472,CustA,A,setup / changeover
2026-07-14 06:23:00,PRESS-01,RUNNING,P-4472,CustA,A,
2026-07-14 10:22:23,PRESS-01,STOPPED,P-4472,CustA,A,overheat
2026-07-14 10:22:56,PRESS-01,RUNNING,P-4472,CustA,A,
2026-07-15 04:52:40,PRESS-01,STOPPED,P-8810,CustB,C,quick tweak
2026-07-15 04:53:08,PRESS-01,RUNNING,P-8810,CustB,C,
2026-07-15 06:11:00,PRESS-01,SETUP,P-8810,CustB,A,setup / changeover
2026-07-15 06:28:00,PRESS-01,RUNNING,P-8810,CustB,A,
2026-07-15 10:58:52,PRESS-01,STOPPED,P-8810,CustB,A,reject
2026-07-15 11:00:50,PRESS-01,RUNNING,P-8810,CustB,A,
2026-07-15 12:00:16,PRESS-01,STOPPED,P-8810,CustB,A,no feed
2026-07-15 12:01:29,PRESS-01,RUNNING,P-8810,CustB,A,
2026-07-15 13:04:09,PRESS-01,STOPPED,P-8810,CustB,A,tool chg
2026-07-15 13:05:50,PRESS-01,RUNNING,P-8810,CustB,A,
2026-07-15 14:58:38,PRESS-01,STOPPED,P-8810,CustB,B,feeder stuck
2026-07-15 15:00:00,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-15 18:49:51,PRESS-01,STOPPED,P-8810,CustB,B,mis feed
2026-07-15 18:50:40,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-15 20:17:00,PRESS-01,STOPPED,P-8810,CustB,B,alimentacion mala
2026-07-15 20:18:11,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-16 06:15:00,PRESS-01,SETUP,P-2200,CustC,A,setup / changeover
2026-07-16 06:24:00,PRESS-01,RUNNING,P-2200,CustC,A,
2026-07-17 06:00:00,PRESS-01,SETUP,P-8810,CustB,A,setup / changeover
2026-07-17 06:10:00,PRESS-01,RUNNING,P-8810,CustB,A,
2026-07-17 16:16:03,PRESS-01,STOPPED,P-8810,CustB,B,alimentacion mala
2026-07-17 16:16:46,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-17 20:33:07,PRESS-01,STOPPED,P-8810,CustB,B,misfeed
2026-07-17 20:34:29,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-17 21:28:49,PRESS-01,STOPPED,P-8810,CustB,B,mis feed
2026-07-17 21:29:47,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-18 02:22:06,PRESS-01,STOPPED,P-2200,CustC,C,tool chg
2026-07-18 02:22:40,PRESS-01,RUNNING,P-2200,CustC,C,
2026-07-18 06:14:00,PRESS-01,SETUP,P-2200,CustC,A,setup / changeover
2026-07-18 06:30:00,PRESS-01,RUNNING,P-2200,CustC,A,
2026-07-18 08:17:44,PRESS-01,STOPPED,P-2200,CustC,A,
2026-07-18 08:17:45,PRESS-01,RUNNING,P-2200,CustC,A,
2026-07-18 19:00:11,PRESS-01,STOPPED,P-2200,CustC,B,
2026-07-18 19:00:12,PRESS-01,RUNNING,P-2200,CustC,B,
2026-07-19 06:06:00,PRESS-01,SETUP,P-8810,CustB,A,setup / changeover
2026-07-19 06:20:00,PRESS-01,RUNNING,P-8810,CustB,A,
2026-07-19 15:22:27,PRESS-01,STOPPED,P-8810,CustB,B,no feed
2026-07-19 15:23:09,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-19 21:26:17,PRESS-01,STOPPED,P-8810,CustB,B,mis feed
2026-07-19 21:27:05,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-19 21:42:27,PRESS-01,STOPPED,P-8810,CustB,B,mis feed
2026-07-19 21:43:33,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-20 03:09:28,PRESS-01,STOPPED,P-2200,CustC,C,
2026-07-20 03:09:29,PRESS-01,RUNNING,P-2200,CustC,C,
2026-07-20 06:07:00,PRESS-01,SETUP,P-2200,CustC,A,setup / changeover
2026-07-20 06:20:00,PRESS-01,RUNNING,P-2200,CustC,A,
2026-07-21 04:41:50,PRESS-01,STOPPED,P-8810,CustB,C,quick tweak
2026-07-21 04:43:49,PRESS-01,RUNNING,P-8810,CustB,C,
2026-07-21 06:16:00,PRESS-01,SETUP,P-8810,CustB,A,setup / changeover
2026-07-21 06:25:00,PRESS-01,RUNNING,P-8810,CustB,A,
2026-07-21 15:32:41,PRESS-01,STOPPED,P-8810,CustB,B,misfeed
2026-07-21 15:33:27,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-21 16:03:28,PRESS-01,STOPPED,P-8810,CustB,B,no feed
2026-07-21 16:04:09,PRESS-01,RUNNING,P-8810,CustB,B,
2026-07-21 17:20:38,PRESS-01,STOPPED,P-8810,CustB,B,mis feed
2026-07-21 17:21:43,PRESS-01,RUNNING,P-8810,CustB,B,
